Price,Close,High,Low,Open,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2023-04-17,17.477296829223633,17.53618711134155,17.150129149922144,17.169759659976666,49427100
2023-04-18,17.922245025634766,18.072743106232412,17.352973964052627,17.47729678326742,99478800
2023-04-19,17.346431732177734,17.869899556834575,17.307171957339907,17.771749495717135,73217800
2023-04-20,17.46421241760254,17.653969037249826,17.20247850358262,17.352975348138354,54738400
2023-04-24,17.797924041748047,17.837183817756692,17.33988874547934,17.405322537524263,43820900
2023-04-25,17.725942611694336,17.994219973270365,17.483838012004867,17.771745881029926,53854100
2023-04-26,17.503469467163086,17.81100661224301,17.503469467163086,17.745574079961084,40249400
2023-04-27,17.078153610229492,17.784835768333334,16.953829538994405,17.56890514358065,115632700
2023-04-28,17.468929290771484,17.72690812619246,17.06353136704856,17.395220449560117,81138500
2023-05-02,16.76132583618164,17.498411412473953,16.687616997376576,17.468928720479425,67911100
2023-05-03,16.70235824584961,16.94559641813367,16.52545788472294,16.658133507037718,51133700
2023-05-04,16.967710494995117,17.233060349454714,16.66550551777781,16.871888581704255,57854400
2023-05-05,17.690053939819336,17.81535854479489,17.085643988482843,17.174093470889602,83365200
2023-05-08,18.06596565246582,18.15441512457999,17.844839160422374,18.021740916408735,59352300
2023-05-09,18.12493324279785,18.279720528828634,17.866953026867478,17.99225762284057,33978200
2023-05-10,18.080707550048828,18.294461610787117,17.93328988990732,18.124932285739682,41500700
2023-05-11,18.74408531188965,18.780939026154115,17.638457013406615,17.78587327634357,136878100
2023-05-12,19.348495483398438,19.709667230383047,18.78093927847443,18.854648113872724,117237500
2023-05-15,18.91361427307129,19.274786008064765,18.721971869750025,19.20844819899667,81996700
2023-05-16,19.38534927368164,19.923422790070077,19.223190959876927,19.245304032346294,117782700
2023-05-17,18.91361427307129,19.724408623775386,18.80305172658415,19.60647505340523,107129200
2023-05-18,19.02417755126953,19.05366164793562,18.685118874884175,18.862019237243373,63010500
2023-05-19,18.99469757080078,19.296902575353712,18.898875648842452,19.223193729050223,69245500
2023-05-22,18.884132385253906,19.171595299502183,18.79568150078107,19.075773390833348,38010200
2023-05-23,19.348495483398438,19.481171105939538,18.810423374985387,18.906243876887796,58285300
2023-05-24,19.643329620361328,19.82760100780539,19.20107800931975,19.34849568162665,54796400
2023-05-25,19.495912551879883,19.7833754545852,19.30427014811665,19.75389135898514,49182700
2023-05-26,19.75389289855957,19.834972761899866,19.554880861264827,19.76126392303407,39866600
2023-05-29,19.672813415527344,19.768633916942214,19.576991508233384,19.717038154189662,17977100
2023-05-30,19.451688766479492,19.753893753619156,19.35586825592172,19.694926961149935,45736700
2023-05-31,19.25267791748047,19.429578305885766,19.068406503823372,19.363240484498867,49207600
2023-06-01,19.871826171875,19.901310269318202,19.282158281802417,19.38534981109533,63148200
2023-06-02,20.03398323059082,20.34355918316053,19.98238747280903,20.218254597456625,39919300
2023-06-05,20.24774169921875,20.314079518222773,20.070841317167783,20.299338874127972,39321700
2023-06-06,20.675247192382812,20.822664851024847,20.056095275492638,20.232997028214676,75426600
2023-06-07,21.2796630859375,21.419708345571284,20.955345010073277,21.117503345065742,82330400
2023-06-09,22.31894874572754,22.40002719218549,21.39022087616638,21.449187658080792,80442400
2023-06-12,22.709606170654297,22.842281799086493,22.14205134640869,22.27472556896172,119350400
2023-06-13,22.66529083251953,22.963724349939454,22.453245137068922,22.963724349939454,79174900
2023-06-14,23.639131546020508,23.639131546020508,22.68099968631923,22.728121956691073,98326000
2023-06-15,23.081531524658203,24.228148047917628,22.995143685809595,23.71766873530469,120579500
2023-06-16,23.27786636352539,23.497765779842712,22.806655682468907,22.955871699097088,94572000
2023-06-19,23.890445709228516,23.921859060014835,23.20718772880247,23.27001592831754,34573900
2023-06-20,24.008249282836914,24.1496131114528,23.482062530734716,23.796203539913083,55605300
2023-06-21,25.013500213623047,25.131302896361262,24.228146998111757,24.290975195434964,89294300
2023-06-22,24.699356079101562,24.88784064704904,24.408774767302003,24.707208292066625,43455800
2023-06-23,23.68625259399414,24.565848844583776,23.474206868681144,24.503020647966114,76023400
2023-06-26,24.220291137695312,24.38521457931048,23.65483741194612,23.65483741194612,53635000
2023-06-27,24.03180694580078,24.503019140413006,23.827614944870742,24.290973428146163,48399600
2023-06-28,24.259557723999023,24.487310850876902,23.992537539769483,24.016098672945812,36794600
2023-06-29,24.369510650634766,24.440192559384876,24.15746492438443,24.345949515070604,32071800
2023-06-30,23.191476821899414,24.40877348781205,23.026551897376745,24.34594530178963,104262900
2023-07-03,23.623422622680664,23.70195823703839,23.34069501016975,23.34069501016975,31266900
2023-07-04,23.67839813232422,23.866882716208256,23.52918060835432,23.52918060835432,18308000
2023-07-05,23.646984100341797,23.992538411834655,23.293574579562428,23.68625115912072,53585500
2023-07-06,23.285722732543945,23.560596659830445,22.89304612154677,23.442793976119773,47685700
2023-07-07,23.167919158935547,23.71766699239231,23.05797019142113,23.372111168563993,55533500
2023-07-10,23.20718765258789,23.301430700522214,22.78309768173951,22.86163330536104,25590200
2023-07-11,22.89304542541504,23.19148047954582,22.77524274528651,23.19148047954582,40877000
2023-07-12,22.90875244140625,23.37996465148128,22.885191306622687,22.932313576189813,40181800
2023-07-13,23.2700138092041,23.340695714464623,22.806656816190657,22.8302164526493,35886500
2023-07-14,22.814510345458984,23.230748089560137,22.665294312807763,23.167919892143207,34451100
2023-07-17,22.76738739013672,22.845923003867593,21.950620901985435,22.31188262802833,52160800
2023-07-18,22.641733169555664,22.932314518726802,22.547490124490263,22.77524327626526,35640400
2023-07-19,22.853776931762695,22.87733656754581,22.43753922360134,22.626023799577542,46517700
2023-07-20,22.877336502075195,23.05011515301561,22.680998215419088,22.83021573270156,33177100
2023-07-21,23.309282302856445,23.450646112991276,22.87733716100643,22.893044583897474,52059200
2023-07-24,23.796201705932617,23.88259103852705,23.372111750712182,23.40352510023774,45268100
2023-07-25,24.345947265625,24.38521432332815,23.717665354721248,23.9532706968246,56261000
2023-07-26,24.345947265625,24.518724416637976,24.05536594561812,24.306680207921854,45880200
2023-07-27,23.081531524658203,24.259561398969183,23.073677812409702,24.228148047917628,86471900
2023-07-28,23.372112274169922,23.521329807099818,23.02655643399526,23.11294576852453,43608600
2023-07-31,24.432336807250977,24.46375015410424,23.79619968162209,23.79619968162209,91290800
2023-08-01,24.03180694580078,24.416629813650456,23.521327692446818,24.416629813650456,75752400
2023-08-02,23.97683334350586,24.01610040368734,23.40352437843687,23.961125920256336,62068400
2023-08-03,24.28312110900879,24.448044562710205,24.04751574716609,24.29097482079586,57304400
2023-08-04,23.56059455871582,24.455896672605498,23.35640255945388,24.11034236426276,120685800
2023-08-07,23.709814071655273,23.953273149819736,23.4506475696241,23.4506475696241,44984900
2023-08-08,23.733373641967773,23.866883748570068,23.34069703407189,23.489914564496193,34771300
2023-08-09,23.921859741210938,24.12605176993508,23.686254360805954,23.725521424892623,48561500
2023-08-10,24.05536651611328,24.235998880481425,23.654837724627125,23.796200034476332,54020200
2023-08-11,24.00039291381836,24.377363581048904,23.686251939411505,24.039661471833167,39403200
2023-08-14,24.063220977783203,24.14175659544322,23.77264113976614,23.9375645887041,27992700
2023-08-15,24.236000061035156,25.249106400928387,24.228146349337262,25.170569283949444,87366200
2023-08-16,24.77004051208496,25.115594839684164,24.251706024801468,24.345949067382744,74461000
2023-08-17,24.691505432128906,25.280518843840753,24.58940867560778,24.934964508695455,57570600
2023-08-18,24.75433349609375,24.879989889642054,24.487313285318013,24.667944163800904,45579700
2023-08-21,24.581554412841797,25.154861885884316,24.322387918319677,24.89569688930454,42236900
2023-08-22,24.95602035522461,24.95602035522461,24.65436245613145,24.86633798291873,31372200
2023-08-23,26.28494644165039,26.28494644165039,25.347361859087155,25.437044241255602,95507400
2023-08-24,26.244176864624023,26.676282562322022,25.95882668602659,26.30940153977983,49332300
2023-08-25,26.0648136138916,26.472460057480625,25.926214289583886,26.399083853138784,34079000
2023-08-28,26.358318328857422,26.366469857678965,25.97513116249157,26.170798955043526,24956100
2023-08-29,26.41539192199707,26.49691966153747,26.081121658705232,26.41539192199707,40607500
2023-08-30,26.594751358032227,26.659976032304275,26.333858881111333,26.423541253193576,34637900
2023-08-31,26.040353775024414,26.733350339591645,25.991435272790223,26.668125669946058,48971500
2023-09-01,26.602907180786133,26.651822578582518,26.056661394750808,26.260483845792507,50089200
2023-09-04,26.325708389282227,26.67628325210041,26.260483712439882,26.643670913679237,21667400
2023-09-05,27.206218719482422,27.304055731018252,26.2686373512248,26.309401217656237,75082900
2023-09-06,27.32851219177246,27.556792321521794,27.08392589417196,27.189911320079286,57856500
2023-09-08,27.230680465698242,27.45080597402961,27.116537281640067,27.295902032219153,39074100
2023-09-11,27.206218719482422,27.467111196743993,27.173609492387467,27.287749562428946,30276200
2023-09-12,27.336666107177734,27.540488557986002,27.30405687871209,27.35297227645245,31963000
2023-09-13,26.92902183532715,27.47526763351145,26.929021835327152,27.434503764413243,47685700
2023-09-14,27.613862991333008,27.71985152977024,26.986089509948773,26.986089509948773,46502100
2023-09-15,27.630170822143555,27.711701668187196,27.40189067338889,27.613864652934826,54801500
2023-09-18,27.825841903686523,28.29870837314265,27.597558643526245,27.719853358257957,52363400
2023-09-19,27.891061782836914,28.22533045811189,27.77692171470647,27.891061782836914,43247200
2023-09-20,27.956289291381836,28.21718179073458,27.72800602188525,27.8421492116755,39102300
2023-09-21,27.524181365966797,27.956287060481095,27.418195934745032,27.71985227990885,60109400
2023-09-22,27.744312286376953,27.87475853649774,27.564950636263326,27.73616075640612,31020500
2023-09-25,27.923675537109375,27.98890021368589,27.66278305097082,27.67908922011495,26767200
2023-09-26,27.27959632873535,27.793229780471787,27.27959632873535,27.71985357308087,60687500
2023-09-27,28.143802642822266,28.143802642822266,27.540486857250112,27.605711530321088,53708700
2023-09-28,28.086734771728516,28.160110979541855,27.891063847531665,28.086734771728516,30765000
2023-09-29,28.241636276245117,28.282400141488594,27.92367377322902,28.12749620952996,40227600
2023-10-02,27.81768798828125,28.347627619138304,27.662784040993802,28.168262862217357,34403400
2023-10-03,27.695396423339844,27.90737040996062,27.418197757707215,27.695396423339844,37947300
2023-10-04,26.594751358032227,27.483417329445157,26.40723508462556,27.393734957362916,88895900
2023-10-05,26.68443489074707,26.85564500303246,26.325708496899043,26.505070138781164,35342000
2023-10-06,27.320358276367188,27.573099219628713,26.35831922833736,26.578444724949236,48132800
2023-10-09,28.49437713623047,28.60036567363034,27.801378988718774,27.842145963930413,77528400
2023-10-10,28.70635223388672,28.81234077546959,28.32316815445949,28.453614394067763,48326500
2023-10-11,28.63297462463379,28.73896316101553,28.119344330803436,28.6492807925451,41578500
2023-10-13,29.578712463378906,29.64393713914876,29.171067570068463,29.179222209581557,66943700
2023-10-16,29.904827117919922,30.002661013298667,29.31781752548052,29.676546992008358,49626600
2023-10-17,30.711965560913086,30.711965560913086,29.86406652463243,29.92113656236044,68814800
2023-10-18,31.40496253967285,31.478338743904384,30.907635278779548,30.972859953689213,85931700
2023-10-19,31.25821304321289,31.364201594773107,30.91578968820449,31.274519213459385,56016600
2023-10-20,30.858720779418945,31.682165301612585,30.483688180243664,31.54356440447489,66242400
2023-10-23,28.82048988342285,30.002660579974513,28.74711368542769,29.831450488013605,104499100
2023-10-24,29.252601623535156,29.505339494657186,28.673743447875026,29.065085325253506,78634900
2023-10-25,29.407501220703125,29.578711322871833,29.146608747850728,29.415655859901786,32846500
2023-10-26,29.105844497680664,29.293360765686398,28.657435760268378,29.22813609329298,47858600
2023-10-27,28.89386558532715,29.725461444966506,28.67373699512114,29.521639021822057,45843100
2023-10-30,28.60036849975586,29.122153489155725,28.42100374336821,29.00801341148499,31346900
2023-10-31,28.32316780090332,28.68189417782719,28.119345359679468,28.54329330055148,36965200
2023-11-01,28.63297462463379,28.975397930604213,28.453612997776446,28.551446895160772,46335300
2023-11-03,28.975399017333984,29.260749191275202,28.57590566373264,29.179221458744465,30959700
2023-11-06,28.950937271118164,29.45641914869214,28.950937271118164,29.138456648011324,33583600
2023-11-07,28.469919204711914,28.87756411733437,28.257945218585142,28.5922139225322,48919900
2023-11-08,27.858449935913086,28.372083361612557,27.646475964242317,28.20902478566692,59742900
2023-11-09,28.437307357788086,28.65743596355203,28.013356314474223,28.127496381888808,56231100
2023-11-10,28.306859970092773,28.58405859828224,28.13564676585556,28.257941467441647,40004800
2023-11-13,29.09769058227539,29.146609087787102,28.26609464907814,28.274249288371912,44120000
2023-11-14,29.49718475341797,29.54610326028627,28.934635919809253,29.097691389202815,50888600
2023-11-16,28.98355484008789,29.749929323773173,28.942790967783885,29.33412974005369,72361200
2023-11-17,29.92928695678711,30.100497063477174,29.20367955312416,29.211834192538173,87666300
2023-11-20,29.953746795654297,30.345085502603887,29.570559617771256,29.978204492937525,67796900
2023-11-21,29.64394187927246,29.790694313136918,29.277060794611323,29.790694313136918,49597800
2023-11-22,29.78902816772461,29.78902816772461,29.01803808795134,29.568746672920117,58578300
2023-11-23,29.797496795654297,29.865277700647447,29.492492419099438,29.763609575129163,24068100
2023-11-24,29.882221221923828,30.348203605264423,29.40776460995688,29.63652030329963,53456200
2023-11-27,29.712772369384766,29.992363740155586,29.4416552272883,29.653465696549368,36996000
2023-11-28,30.16181182861328,30.178757055282112,29.78055554046491,29.797497535162222,36875900
2023-11-29,29.84833526611328,30.526128219581548,29.602634310489865,30.415989086623526,37528600
2023-11-30,30.42445945739746,30.43293045515356,29.856808880560262,30.043199918939514,58808800
2023-12-01,30.22111701965332,30.500708397981068,30.10250367077659,30.263481700227604,36388100
2023-12-04,29.577213287353516,30.119447562178674,29.526377612099452,30.026250440198496,35601900
2023-12-05,29.44165802001953,29.79749809078564,29.382351341558515,29.585687601432983,43234200
2023-12-06,28.38260269165039,29.484016478066454,28.382602691650394,29.27220601021832,64179200
2023-12-07,28.314823150634766,28.958728813725635,27.992873551060736,28.509691634549842,64723900
2023-12-08,29.22137451171875,29.263735960264533,28.365658384025636,28.560523632913338,53290700
2023-12-11,29.11123275756836,29.390820909287502,29.009564632576982,29.19595565639927,30613300
2023-12-12,28.874006271362305,29.314569226945988,28.636776335311733,29.27220777721349,30371500
2023-12-13,29.289154052734375,29.331515503984395,28.924839754435382,28.984146432579724,38992900
2023-12-14,29.924583435058594,30.28042671113439,29.517907713808633,29.65346628755862,57950000
2023-12-15,29.99236488342285,30.32278871095001,29.653466826898313,29.890693527282654,56570100
2023-12-18,30.36515235900879,30.75488288985557,30.144870868695453,30.28890045236732,44474300
2023-12-19,30.712522506713867,30.712522506713867,30.339737190142202,30.46682155098694,32183000
2023-12-20,30.822662353515625,31.127669965779024,30.746410450449773,30.81418812430193,38947900
2023-12-21,30.831132888793945,31.0768338207659,30.560015733504695,31.068359591679183,30511900
2023-12-22,31.127670288085938,31.178502736008525,30.814188443362944,30.924330800481066,31234700
2023-12-26,31.627540588378906,31.661427806912833,31.203919652977987,31.229335874871243,23466800
2023-12-27,31.652957916259766,31.71226459073043,31.458092667003097,31.619067464570424,19588500
2023-12-28,31.55129051208496,31.652958637498216,31.381841481748584,31.542816282983853,21421900
2024-01-02,32.00879669189453,32.10199381435333,31.686847109545695,31.72073432791789,24043800
2024-01-03,33.008544921875,33.144103501826315,31.91560205303354,32.025744409235074,52300200
2024-01-04,32.72895812988281,33.33897014912244,32.62728676669986,33.14410488431254,45344900
2024-01-05,32.805206298828125,33.1610463335132,32.542560155152536,32.93229064037083,35783700
2024-01-08,32.559505462646484,32.559505462646484,31.864767384817178,32.5171440153586,35158100
2024-01-09,32.27991485595703,32.83062337962968,32.220608181957985,32.762842476790006,27279000
2024-01-10,31.98338508605957,32.42395130819421,31.780045586623697,32.27991848943303,27382000
2024-01-11,32.25450134277344,32.32228225130674,31.941022720735926,32.17824943665927,26564400
2024-01-12,32.3392219543457,32.813678584535715,32.3392219543457,32.61881333427144,24479500
2024-01-15,32.68659591674805,32.72048313838166,32.07658067974138,32.18672303797237,13818300
2024-01-16,32.27991485595703,32.864513831049514,32.26297286221845,32.71201003163159,31277700
2024-01-17,32.09352493286133,32.32228063979863,32.04268925399589,32.169776835173764,27577300
2024-01-18,31.96643829345703,32.313807362676194,31.822408713718826,32.313807362676194,22987200
2024-01-19,31.796985626220703,32.11046743803523,31.542813717375516,32.034215542184555,31745200
2024-01-22,31.941022872924805,32.03422000661635,31.54281811332335,31.771573832755784,22753700
2024-01-23,32.3392219543457,32.508670981697236,31.712264754707835,32.05963380639135,32498500
2024-01-24,32.09352493286133,32.65270447249536,32.000327804260415,32.440893991846536,25415300
2024-01-25,33.279659271240234,33.279659271240234,32.305333070115125,32.4154721850437,48655300
2024-01-26,33.85578536987305,33.96592772124447,32.966182025956414,33.12715682259823,41378200
2024-01-29,34.37260437011719,34.38954959632136,33.74564716042002,33.88967673519832,30547500
2024-01-30,34.160797119140625,34.51664043911695,33.932041391721214,34.033709526583706,34829000
2024-01-31,34.5335807800293,34.94025976393383,34.04218212509966,34.084543576598,57978900
2024-02-01,35.2198486328125,35.482494808502345,34.45732956272691,34.55052669706756,61629200
2024-02-02,34.762332916259766,35.397764319205606,34.75386191962117,35.228318530663714,36485600
2024-02-05,34.91484069824219,35.313045457121014,34.67761398161903,34.74539165838067,27703000
2024-02-06,35.236793518066406,35.880695990576406,34.96567634732834,35.118180159864956,35474600
2024-02-07,35.75361251831055,35.75361251831055,35.09276157033059,35.17748770826222,30648100
2024-02-08,35.46554183959961,35.96541462488097,35.46554183959961,35.83832706361738,25589100
2024-02-09,34.991092681884766,35.86375410790943,34.991092681884766,35.702776065298124,30388000
2024-02-14,34.72844696044922,35.07581601074432,34.61830460831525,34.82164085474726,18315300
2024-02-15,35.83833312988281,35.83833312988281,34.609831680282795,34.74539026032319,33246400
2024-02-16,36.16875457763672,36.33820359948727,35.63499452196871,35.66041074405634,37268900
2024-02-19,36.346675872802734,36.38056308977278,36.05861352074522,36.228059301508736,12826700
2024-02-20,35.96541976928711,36.278898371413334,35.6688831612465,36.236536922256505,42375400
2024-02-21,36.01625061035156,36.194173860034994,35.69430102553085,35.96541816641737,20873800
2024-02-22,35.74513626098633,36.160286233373846,35.41471242172459,36.151812004075516,32162800
2024-02-23,35.49943542480469,35.78749778809035,35.25373450836108,35.70277166243502,43924500
2024-02-26,36.16875457763672,36.202645028401086,35.44012927803052,35.49943595088252,25885700
2024-02-27,36.117919921875,36.27889470519195,35.90610946552429,36.17722659109551,27678100
2024-02-28,34.25398635864258,36.38056186240302,33.74564256955981,36.024721856439285,112322000
2024-02-29,34.0082893371582,34.940257366019665,33.7625884105698,34.389548838421014,61899800
2024-03-01,34.04217529296875,34.60982573945883,34.00828484578312,34.18620484555127,31248500
2024-03-04,33.95745849609375,34.5251090443727,33.90662281619966,34.11843330113446,21988000
2024-03-05,33.85578536987305,34.20315441776321,33.559251999224614,33.97439871813242,30293300
2024-03-06,34.601356506347656,34.601356506347656,33.98287035757155,34.05912225163825,45481000
2024-03-07,34.22010040283203,34.68608280932141,34.126903275139874,34.43191088141551,50199800
2024-03-08,31.09377670288086,31.398784287580312,29.738187796657858,30.41598386575495,230369800
2024-03-11,30.20417594909668,31.97491170338771,29.907639335868705,30.22111794347866,127528700
2024-03-12,31.19544792175293,31.54281698731186,30.636268371536815,30.797243176366536,76139100
2024-03-13,30.822662353515625,31.627542834328153,30.763355676905682,31.263228545454815,45140600
2024-03-14,30.687105178833008,31.28017197208568,30.62779849950774,31.127671390943295,39983400
2024-03-15,30.771825790405273,30.88196814321974,30.449872960932197,30.754880564436018,59362500
2024-03-18,30.78877067565918,31.110723501569453,30.077087352683034,30.848077349909577,35326100
2024-03-19,30.56001091003418,31.22085846774975,30.127919021982677,30.831128022531384,48540800
2024-03-20,31.09377670288086,31.12766715272995,30.339731969580086,30.695571997081995,39017900
2024-03-21,30.24653434753418,31.398783767550132,30.22958912289028,31.22086052477478,47220200
2024-03-22,30.54306983947754,30.6871026430596,30.017780766586508,30.415985493698336,34426800
2024-03-25,31.009052276611328,31.20392075793088,30.63626700376758,30.653212229620205,26951500
2024-03-26,30.720989227294922,31.068358269727007,30.64473732861611,31.068358269727007,24837800
2024-03-27,30.966690063476562,31.05988718737954,30.602375796567436,30.737934368070512,19995700
2024-03-28,31.652957916259766,31.78851649104577,30.89891314201441,30.924329364795735,31958200
2024-04-01,31.898656845092773,31.949489287471557,31.525868363802175,31.771569275203493,23697800
2024-04-02,32.720481872558594,32.745901327764855,32.00032753715234,32.04268898653422,45930700
2024-04-03,32.551029205322266,33.05090200889664,32.38158342673113,32.78825911289775,31437200
2024-04-04,32.178245544433594,33.44910833796717,31.712263166532193,32.59339547905523,165566800
2024-04-05,32.27991485595703,32.67811958021176,31.491979636288214,32.110469062800526,65469200
2024-04-08,32.72895812988281,33.09327243469268,31.96643906586875,32.2206110098829,36384400
2024-04-09,32.81367874145508,33.16104779479976,32.24602821387996,32.957711546582644,36989300
2024-04-10,33.54231262207031,33.66092599101166,32.75437726327775,32.81368394774842,55821500
2024-04-11,33.296607971191406,33.686338492314405,33.21188506902434,33.550779909664165,33195300
2024-04-12,32.991600036621094,33.93203910874797,32.78826378057673,33.65245094869408,39613500
2024-04-15,33.30508041381836,33.42369376327743,32.72895566047027,32.99159858228067,28692000
2024-04-16,33.45758056640625,33.64397156724166,33.00006921241102,33.05090165265203,37303000
2024-04-17,33.70328140258789,33.84731420473785,33.33049613391556,33.4575837104025,39221700
2024-04-18,33.76258850097656,34.3895489305066,33.593142706158346,33.88967607906159,45078800
2024-04-19,34.338714599609375,34.796226020292984,33.75411882782797,33.93203885854777,80546900
2024-04-22,35.16054153442383,35.23679344052434,34.33024479686921,34.53358105848949,51775500
2024-04-23,35.09275817871094,35.27068143518572,34.7030276778069,35.0758161847337,35456900
2024-04-24,34.93178176879883,35.57568739725821,34.91483654363187,35.20289890752765,45388300
2024-04-25,35.77055358886719,35.99083505794631,34.80469835249408,35.075815498424376,66372400
2024-04-26,36.27573776245117,36.388960958179005,35.77057585238477,35.9621894489578,31899100
2024-04-29,36.71122360229492,36.71122360229492,35.98832012169944,36.127674569197445,27886000
2024-04-30,36.597991943359375,36.76347428828543,36.24960421223209,36.580572224555844,36635400
2024-05-02,36.73734664916992,36.91154051605103,36.44121807221352,36.79831400420756,33244700
2024-05-03,36.27001190185547,36.997411808940726,35.869942820087665,36.997411808940726,45114200
2024-05-06,36.51551055908203,36.69736140566292,36.115441471417206,36.25182700496557,22977200
2024-05-07,36.96104431152344,36.96104431152344,36.370029937630406,36.50641893730306,23808600
2024-05-08,37.524776458740234,37.57933274890231,36.65189662724377,36.688264018835696,25352000
2024-05-09,37.88847732543945,38.04305175753822,37.224724689995014,37.33383727801169,27206400
2024-05-10,37.806644439697266,38.27036075422248,37.73390272137078,38.04304808722627,27968700
2024-05-13,37.843013763427734,38.16125359458826,37.74299562987775,37.95212634649111,18394300
2024-05-14,37.16107940673828,37.552057530133645,36.515512168021864,37.06106126328599,53613200
2024-05-15,34.91522979736328,35.2880224619581,34.096902744098394,34.18782643067613,131281100
2024-05-16,33.89686584472656,35.14254183261279,33.86049845187761,34.82430199844167,83168500
2024-05-17,33.360408782958984,34.024161414518055,33.19674337040838,33.960514139472416,67207900
2024-05-20,33.41496658325195,33.86050099717591,33.30585745947086,33.396781151202354,40400400
2024-05-21,33.351318359375,33.72411103452683,33.251300220197315,33.451336498552685,27967400
2024-05-22,33.80594253540039,34.06053163075268,33.10581905466532,33.187651759388025,36528800
2024-05-23,33.469520568847656,34.287844143488066,33.25129886783379,34.04234603054106,47987800
2024-05-24,33.28767013549805,33.81503376089744,33.251299273466,33.70592464331762,23684700
2024-05-27,33.6513671875,33.71501792811488,33.36040723832993,33.3876871181695,13623300
2024-05-28,34.36967849731445,34.81521290186377,34.01507125109991,34.04234766434213,46437700
2024-05-29,34.324214935302734,34.478785893964634,34.04234596134035,34.287844073788314,29246800
2024-05-31,35.26983642578125,35.36076011079892,34.460603836168694,34.48788024797075,53929400
2024-06-03,35.078895568847656,35.39713194365952,34.95159755040657,35.30620825614651,43454500
2024-06-04,34.68791580200195,34.942504889615094,34.278752290826425,34.91522847837545,34090200
2024-06-05,34.73337936401367,34.942506620414,34.61517579525997,34.78793218919511,18627100
2024-06-06,34.89704132080078,35.20618668410811,34.797023193184295,34.80611417364215,25944100
2024-06-07,33.58772277832031,34.97887883916623,33.51498451908589,34.75156614271938,46003600
2024-06-10,34.09690475463867,34.60608644764056,33.751388481940374,33.815035760001045,32560900
2024-06-11,34.24238204956055,34.551527433761166,34.09690207279062,34.378771045258205,31131300
2024-06-12,33.497291564941406,34.64753315182194,33.30090963806027,34.55401896778448,52182400
2024-06-13,33.1606330871582,33.8432965840248,32.590187318825734,33.57210403734544,46233500
2024-06-14,32.43121337890625,33.19804108477317,31.935581794399848,33.18869109353267,53534900
2024-06-17,32.55278778076172,32.85203747178626,32.04780258940616,32.17872388331218,40941800
2024-06-18,33.572105407714844,33.79654087394425,32.56213510767026,32.62759574926529,36180700
2024-06-19,33.60015869140625,33.77783706475298,33.26350192730728,33.57210515017714,20776200
2024-06-20,34.13319778442383,34.49790809408615,33.852651666786464,33.87135521694061,39442900
2024-06-21,34.310874938964844,34.563367506055016,34.020978840234775,34.17995365988194,43340200
2024-06-24,34.65688705444336,34.65688705444336,34.1144947931004,34.451151566715,24599400
2024-06-25,34.62882614135742,34.712990325516245,34.376333588880954,34.6475296897635,18572600
2024-06-26,34.6849365234375,34.71299006216525,34.32957624109208,34.413740424612385,25553200
2024-06-27,35.26473617553711,35.49852520385651,34.90002586213284,35.077704239414096,37731000
2024-06-28,35.58268737792969,35.69490510630173,35.26473417476116,35.348898362874515,22019700
2024-07-01,36.12508010864258,36.246647829682686,35.70425916221098,35.8258304505884,24963500
2024-07-02,36.012855529785156,36.56459770542213,35.94739489600933,36.312108727907926,33346200
2024-07-03,35.38630676269531,36.27470576604127,35.311492562804645,36.19054157483297,38509400
2024-07-04,34.9000244140625,35.49852373095326,34.71299248569981,35.44241664958058,32698800
2024-07-05,35.08705520629883,35.20862649089867,34.70364137087213,35.021594568592114,32758800
2024-07-08,35.9473991394043,36.02221333960065,34.87197176661235,35.04965014107256,48845900
2024-07-09,35.93804931640625,36.19054189224566,35.78842448265002,35.956752866542956,34832500
2024-07-10,35.60139083862305,36.05961887661931,35.51722665071913,35.99415823795374,32899700
2024-07-11,35.84453201293945,35.956749736654174,35.63879654668153,35.685553634284574,17229400
2024-07-12,35.676204681396484,36.01285786233272,35.66685112320154,35.9380472334593,15779100
2024-07-15,36.003509521484375,36.218594994441325,35.72296340751171,35.816477589723476,22969200
